time,titles,tags
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=16, tm_min=2, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)","На Маратовском кольце исчез пешеходный переход. Выяснили, что происходит","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=16, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)",Что обязательно нужно посеять в марте на рассаду — важный список и полезная видеоинструкция,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=15, tm_min=48, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)",«Вспыхнуло быстро и резко». Иркутский застройщик назвал причины пожара на стройке лучшего в России ЖК,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=15, tm_min=34, tm_sec=10, tm_wday=2, tm_yday=66, tm_isdst=-1)","Один лайк — один цветок: школьник проспорил, что сделает маме 3500 бумажных тюльпанов. Как он выкрутился","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=15, tm_min=25, tm_sec=19, tm_wday=2, tm_yday=66, tm_isdst=-1)",«Кто-то соблазнится на халяву?» Участница шоу Агзамова из Иркутской области смухлевала — что из этого вышло,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=15, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)",Где в России самый дешевый бензин. Сравниваем цены на заправках по регионам страны,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=14, tm_min=45, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)","Тюльпаны из Сочи, мимоза из Абхазии. Рассказываем, почем в Иркутске цветы к 8 Марта","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=13, tm_min=50, tm_sec=1, tm_wday=2, tm_yday=66, tm_isdst=-1)",Запнулась и сломала нос. Жительница Черемхово судилась с РЖД из-за плитки на вокзале — чем всё это кончилось,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=13, tm_min=30, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)","«У них всё так легко!» Как выживает семья из рухнувшего дома, которую мэр Ростова отправил за кредитом","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=13, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)",«Иначе сядет на 5–7 лет»: как мобилизованный с сонной патологией больше года не может получить категорию негодности,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=12, tm_min=54, tm_sec=21, tm_wday=2, tm_yday=66, tm_isdst=-1)",Умер до приезда медиков. Машина с наклейками такси «Максим» сбила пешехода,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=12, tm_min=11, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)",В Тыве взорвалась ТЭЦ. Есть пострадавшие,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=12, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)",Придется работать в две смены: во сколько родителям обойдутся путевки в детские лагеря в 2024 году,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=11, tm_min=30, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)",Гаишники устроили пальбу по удирающему от них водителю на Land Cruiser. Имели ли они на это право?,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=11, tm_min=8, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)","В Иркутске загорелась многоэтажка в ЖК, который признан лучшим в России — фото и видео","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=11, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)","«Я как мячик летала»: боец ЧВК «Вагнер» набросился на бывшую жену — мать троих детей — и сломал ей глазницы, но суд его наказывать не стал","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=10, tm_min=2, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)",Мобилизованный из Иркутска Андрей Газизов погиб в СВО в декабре,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=10, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)",Матерям закон написан: в Госдуме придумали штраф за запрет кормить грудью — кто его заплатит,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=9, tm_min=15, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)","Женщины, завидуйте! Сибиряк привел в квартиру лошадь, чтобы впечатлить жену","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=9, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)","«Он не мог совершить суицид»: в Волгограде мать вскрыла цинковый гроб погибшего на СВО сына, чтобы узнать причину его смерти","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=7, tm_min=45, tm_sec=1, tm_wday=2, tm_yday=66, tm_isdst=-1)",Губернаторский шик или баня с уличным туалетом? Подыскиваем себе домик в пригороде Иркутска,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=6, tm_hour=0, tm_min=11, tm_sec=0, tm_wday=2, tm_yday=66, tm_isdst=-1)",В интернете снова произошел глобальный сбой: не работают YouTube и Instagram*,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=5, tm_hour=21, tm_min=12, tm_sec=0, tm_wday=1, tm_yday=65, tm_isdst=-1)",В Иркутске — проблемы с молочкой. А что будет с детской кухней?,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=5, tm_hour=20, tm_min=15, tm_sec=0, tm_wday=1, tm_yday=65, tm_isdst=-1)",Льготную ипотеку для айтишников будут давать в Приангарье. Ставка по ней составит всего 2%,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=5, tm_hour=19, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=65, tm_isdst=-1)","Как дочь эмигрировавшей из России еврейки стала иконой моды — история Айрис Апфель, которая умерла в 102 года","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=5, tm_hour=18, tm_min=50, tm_sec=0, tm_wday=1, tm_yday=65, tm_isdst=-1)","Без творога, сметаны и йогуртов. «Янта» приостановила работу Иркутского молокозавода из-за дерматита у коров","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=5, tm_hour=17, tm_min=41, tm_sec=7, tm_wday=1, tm_yday=65, tm_isdst=-1)",Есть даже по 500 рублей. В Иркутске на улице начали продавать мимозу к 8 Марта,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=5, tm_hour=17, tm_min=35, tm_sec=0, tm_wday=1, tm_yday=65, tm_isdst=-1)",Ситуация накалялась несколько дней. Массовая драка между местными и приезжими произошла на стройке в Жигалово,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=5, tm_hour=17, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=65, tm_isdst=-1)","Предприниматель месяц жил под руководством искусственного интеллекта: он рассказал, что из этого вышло","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=5, tm_hour=16, tm_min=32, tm_sec=0, tm_wday=1, tm_yday=65, tm_isdst=-1)","Теплее обычного. Синоптики рассказали, какая погода будет в Иркутске на длинных мартовских выходных","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=5, tm_hour=15, tm_min=33, tm_sec=0, tm_wday=1, tm_yday=65, tm_isdst=-1)",В Белгородской области атакована нефтебаза. Объявлена ракетная опасность,"{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=5, tm_hour=15, tm_min=11, tm_sec=0, tm_wday=1, tm_yday=65, tm_isdst=-1)","В Иркутске пропало молоко. В Минсельхозе рассказали, когда оно вернётся на прилавки магазинов","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
"time.struct_time(tm_year=2024, tm_mon=3, tm_mday=5, tm_hour=15, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=65, tm_isdst=-1)","Фантомные боли, съемная комната и работа кассиром: как живет красноярец, получивший увечье на СВО","{'rubrics': ' Экономика ', 'theme': ' Кризис-2024 ', 'format': ' Эксперт '}"
